Objetosc
0,0
0,0
0,0
0,0
0,0
0,0
0,042705156
0,07270516
0,17672911
0,25444868
0,26519406
0,40280354
0,5636834
0,67647797
0,7342334
0,8179471
0,9736225
1,009514
1,1380205
1,2292436
1,5734694
1,6925495
1,7025495
1,7616667
1,7716666
1,7716666
1,7716666
1,7716666
1,7716666
1,7716666
1,7716666
1,7716666
1,8811215
1,9552071
1,9980878
2,2204535
2,3237402
2,516892
2,7201293
2,7501292
2,946569
3,0000372
3,0000372
3,0631604
3,177372
3,2668786
3,32367
3,3954103
3,4054103
3,4154105
3,4154105
3,4154105
3,4154105
3,4337292
3,5310426
3,5310426
3,6486967
3,8211298
3,8898609
3,9098608
4,063128
4,083128
4,204512
4,400559
4,54852
4,75179
4,807056
4,969433
5,003729
5,102213
5,170673
5,1806726
5,1806726
5,1806726
5,1806726
5,1806726
5,2155085
5,2155085
5,2355084
5,245508
5,344499
5,354499
5,364499
5,4463477
5,6805787
5,761049
5,878494
6,120868
6,1766925
6,273088
6,3762193
6,3762193
6,4554205
6,4801764
6,4801764
6,4801764
6,629859
6,8114195
6,8114195
6,8114195
6,8114195
6,8114195
6,941695
6,995988
7,015988
7,0259876
7,167201
7,5393314
7,59082
7,894913
7,904913
8,154946
8,238765
8,551716
8,610786
8,7684965
8,901458
8,901458
8,901458
8,901458
8,922309
8,922309
8,922309
8,922309
8,922309
8,932308
9,026825
9,122696
9,216788
9,2267885
9,36648
9,427141
9,628486
9,7708025
9,868177
9,941543
9,968716
10,287804
10,408487
10,574756
10,6400175
10,723387
10,733387
10,733387
10,733387
10,733387
10,733387
10,733387
10,733387
10,733387
10,733387
10,743386
10,774851
10,78485
10,78485
10,807177
10,924791
11,066209
11,160725
11,308716
11,332082
11,497479
11,603025
11,747109
11,818726
11,838726
11,939896
