2014-01-01 00:05:00;;;1;1361;9511,222222222223;15
2014-01-01 00:05:00;;;2;1814;18083,0;15
2014-01-01 00:05:00;;;3;2267;28495,235294117647;15
2014-01-01 00:05:00;;;4;2721;37997,0;15
2014-01-01 00:10:00;;;1;1361;9511,222222222223;15
2014-01-01 00:10:00;;;2;1814;18083,0;15
2014-01-01 00:10:00;;;3;2267;28495,235294117647;15
2014-01-01 00:10:00;;;4;2721;37997,0;15
2014-01-01 00:15:00;;;1;1361;9511,222222222223;15
2014-01-01 00:15:00;;;2;1801;18053,615384615383;15
2014-01-01 00:15:00;;;3;2267;28495,235294117647;15
2014-01-01 00:15:00;;;4;2721;37997,0;15
2014-01-01 00:20:00;;;1;1361;9511,222222222223;15
2014-01-01 00:20:00;;;2;1798;18046,166666666668;15
2014-01-01 00:20:00;;;3;2267;28495,235294117647;15
2014-01-01 00:20:00;;;4;2721;37997,0;15
2014-01-01 00:25:00;;;1;1361;9511,222222222223;15
2014-01-01 00:25:00;;;2;1798;18046,166666666668;15
2014-01-01 00:25:00;;;3;2262;28461,75;15
2014-01-01 00:25:00;;;4;2720;37989,75;15
2014-01-01 00:30:00;;;1;1361;9511,222222222223;15
2014-01-01 00:30:00;;;2;1798;18046,166666666668;15
2014-01-01 00:30:00;;;3;2262;28461,75;15
2014-01-01 00:30:00;;;4;2720;37989,75;15
2014-01-01 00:35:00;;;1;1361;9511,222222222223;15
2014-01-01 00:35:00;;;2;1798;18046,166666666668;15
2014-01-01 00:35:00;;;3;2262;28461,75;15
2014-01-01 00:35:00;;;4;2720;37989,75;15
2014-01-01 00:40:00;;;1;1361;9511,222222222223;15
2014-01-01 00:40:00;;;2;1789;18020,666666666668;15
2014-01-01 00:40:00;;;3;2262;28461,75;15
2014-01-01 00:40:00;;;4;2718;37975,25;15
2014-01-01 00:45:00;;;1;1361;9511,222222222223;15
2014-01-01 00:45:00;;;2;1789;18020,666666666668;15
2014-01-01 00:45:00;;;3;2262;28461,75;15
2014-01-01 00:45:00;;;4;2718;37975,25;15
2014-01-01 00:50:00;;;1;1361;9511,222222222223;15
2014-01-01 00:50:00;;;2;1789;18020,666666666668;15
2014-01-01 00:50:00;;;3;2262;28461,75;15
2014-01-01 00:50:00;;;4;2718;37975,25;15
2014-01-01 00:55:00;;;1;1361;9511,222222222223;15
2014-01-01 00:55:00;;;2;1789;18020,666666666668;15
2014-01-01 00:55:00;;;3;2262;28461,75;15
2014-01-01 00:55:00;;;4;2718;37975,25;15
2014-01-01 01:00:00;;;1;1361;9511,222222222223;15
2014-01-01 01:00:00;;;2;1789;18020,666666666668;15
2014-01-01 01:00:00;;;3;2262;28461,75;15
2014-01-01 01:00:00;;;4;2718;37975,25;15
2014-01-01 01:05:00;;;1;1361;9511,222222222223;15
2014-01-01 01:05:00;;;2;1789;18020,666666666668;15
2014-01-01 01:05:00;;;3;2262;28461,75;15
2014-01-01 01:05:00;;;4;2718;37975,25;15
2014-01-01 01:10:00;;;1;1361;9511,222222222223;15
2014-01-01 01:10:00;;;2;1789;18020,666666666668;15
2014-01-01 01:10:00;;;3;2262;28461,75;15
2014-01-01 01:10:00;;;4;2718;37975,25;15
2014-01-01 01:15:00;;;1;1361;9511,222222222223;15
2014-01-01 01:15:00;;;2;1789;18020,666666666668;15
2014-01-01 01:15:00;;;3;2262;28461,75;15
2014-01-01 01:15:00;;;4;2718;37975,25;15
2014-01-01 01:20:00;;;1;1361;9511,222222222223;15
2014-01-01 01:20:00;;;2;1777;17982,69230769231;15
2014-01-01 01:20:00;;;3;2262;28461,75;15
2014-01-01 01:20:00;;;4;2718;37975,25;15
2014-01-01 01:25:00;;;1;1361;9511,222222222223;15
2014-01-01 01:25:00;;;2;1773;17969,0;15
2014-01-01 01:25:00;;;3;2262;28461,75;15
2014-01-01 01:25:00;;;4;2718;37975,25;15
2014-01-01 01:30:00;;;1;1361;9511,222222222223;15
2014-01-01 01:30:00;;;2;1773;17969,0;15
2014-01-01 01:30:00;;;3;2262;28461,75;15
2014-01-01 01:30:00;;;4;2718;37975,25;15
2014-01-01 01:35:00;;;1;1361;9511,222222222223;15
2014-01-01 01:35:00;;;2;1773;17969,0;15
2014-01-01 01:35:00;;;3;2262;28461,75;15
2014-01-01 01:35:00;;;4;2716;37960,0;15
2014-01-01 01:40:00;;;1;1361;9511,222222222223;15
2014-01-01 01:40:00;;;2;1773;17969,0;15
2014-01-01 01:40:00;;;3;2262;28461,75;15
2014-01-01 01:40:00;;;4;2716;37960,0;15
2014-01-01 01:45:00;;;1;1361;9511,222222222223;15
2014-01-01 01:45:00;;;2;1773;17969,0;15
2014-01-01 01:45:00;;;3;2262;28461,75;15
2014-01-01 01:45:00;;;4;2716;37960,0;15
2014-01-01 01:50:00;;;1;1361;9511,222222222223;15
2014-01-01 01:50:00;;;2;1773;17969,0;15
2014-01-01 01:50:00;;;3;2262;28461,75;15
2014-01-01 01:50:00;;;4;2716;37960,0;15
2014-01-01 01:55:00;;;1;1358;9499,2;15
2014-01-01 01:55:00;;;2;1773;17969,0;15
2014-01-01 01:55:00;;;3;2262;28461,75;15
2014-01-01 01:55:00;;;4;2716;37960,0;15
2014-01-01 02:00:00;;;1;1358;9499,2;15
2014-01-01 02:00:00;;;2;1773;17969,0;15
2014-01-01 02:00:00;;;3;2262;28461,75;15
2014-01-01 02:00:00;;;4;2716;37960,0;15
2014-01-01 02:05:00;;;1;1358;9499,2;15
2014-01-01 02:05:00;;;2;1773;17969,0;15
2014-01-01 02:05:00;;;3;2262;28461,75;15
2014-01-01 02:05:00;;;4;2716;37960,0;15
2014-01-01 02:10:00;;;1;1358;9499,2;15
2014-01-01 02:10:00;;;2;1773;17969,0;15
2014-01-01 02:10:00;;;3;2262;28461,75;15
2014-01-01 02:10:00;;;4;2716;37960,0;15
2014-01-01 02:15:00;;;1;1358;9499,2;15
2014-01-01 02:15:00;;;2;1773;17969,0;15
2014-01-01 02:15:00;;;3;2262;28461,75;15
2014-01-01 02:15:00;;;4;2716;37960,0;15
2014-01-01 02:20:00;;;1;1358;9499,2;15
2014-01-01 02:20:00;;;2;1773;17969,0;15
2014-01-01 02:20:00;;;3;2262;28461,75;15
2014-01-01 02:20:00;;;4;2716;37960,0;15
2014-01-01 02:25:00;;;1;1358;9499,2;15
2014-01-01 02:25:00;;;2;1773;17969,0;15
2014-01-01 02:25:00;;;3;2262;28461,75;15
2014-01-01 02:25:00;;;4;2716;37960,0;15
2014-01-01 02:30:00;;;1;1358;9499,2;15
2014-01-01 02:30:00;;;2;1773;17969,0;15
2014-01-01 02:30:00;;;3;2262;28461,75;15
2014-01-01 02:30:00;;;4;2716;37960,0;15
2014-01-01 02:35:00;;;1;1358;9499,2;15
2014-01-01 02:35:00;;;2;1773;17969,0;15
2014-01-01 02:35:00;;;3;2262;28461,75;15
2014-01-01 02:35:00;;;4;2716;37960,0;15
2014-01-01 02:40:00;;;1;1358;9499,2;15
2014-01-01 02:40:00;;;2;1773;17969,0;15
2014-01-01 02:40:00;;;3;2262;28461,75;15
2014-01-01 02:40:00;;;4;2716;37960,0;15
2014-01-01 02:45:00;;;1;1358;9499,2;15
2014-01-01 02:45:00;;;2;1773;17969,0;15
2014-01-01 02:45:00;;;3;2262;28461,75;15
2014-01-01 02:45:00;;;4;2716;37960,0;15
2014-01-01 02:50:00;;;1;1358;9499,2;15
2014-01-01 02:50:00;;;2;1773;17969,0;15
2014-01-01 02:50:00;;;3;2262;28461,75;15
2014-01-01 02:50:00;;;4;2716;37960,0;15
2014-01-01 02:55:00;;;1;1358;9499,2;15
2014-01-01 02:55:00;;;2;1773;17969,0;15
2014-01-01 02:55:00;;;3;2262;28461,75;15
2014-01-01 02:55:00;;;4;2716;37960,0;15
2014-01-01 03:00:00;;;1;1358;9499,2;15
2014-01-01 03:00:00;;;2;1773;17969,0;15
2014-01-01 03:00:00;;;3;2262;28461,75;15
2014-01-01 03:00:00;;;4;2716;37960,0;15
2014-01-01 03:05:00;;;1;1358;9499,2;15
2014-01-01 03:05:00;;;2;1773;17969,0;15
2014-01-01 03:05:00;;;3;2262;28461,75;15
2014-01-01 03:05:00;;;4;2716;37960,0;15
2014-01-01 03:10:00;;;1;1358;9499,2;15
2014-01-01 03:10:00;;;2;1773;17969,0;15
2014-01-01 03:10:00;;;3;2262;28461,75;15
2014-01-01 03:10:00;;;4;2716;37960,0;15
2014-01-01 03:15:00;;;1;1358;9499,2;15
2014-01-01 03:15:00;;;2;1773;17969,0;15
2014-01-01 03:15:00;;;3;2262;28461,75;15
2014-01-01 03:15:00;;;4;2716;37960,0;15
2014-01-01 03:20:00;;;1;1358;9499,2;15
2014-01-01 03:20:00;;;2;1773;17969,0;15
2014-01-01 03:20:00;;;3;2262;28461,75;15
2014-01-01 03:20:00;;;4;2716;37960,0;15
2014-01-01 03:25:00;;;1;1358;9499,2;15
2014-01-01 03:25:00;;;2;1773;17969,0;15
2014-01-01 03:25:00;;;3;2262;28461,75;15
2014-01-01 03:25:00;;;4;2716;37960,0;15
2014-01-01 03:30:00;;;1;1358;9499,2;15
2014-01-01 03:30:00;;;2;1773;17969,0;15
2014-01-01 03:30:00;;;3;2262;28461,75;15
2014-01-01 03:30:00;;;4;2716;37960,0;15
2014-01-01 03:35:00;;;1;1358;9499,2;15
2014-01-01 03:35:00;;;2;1773;17969,0;15
2014-01-01 03:35:00;;;3;2262;28461,75;15
2014-01-01 03:35:00;;;4;2716;37960,0;15
2014-01-01 03:40:00;;;1;1358;9499,2;15
2014-01-01 03:40:00;;;2;1773;17969,0;15
2014-01-01 03:40:00;;;3;2262;28461,75;15
2014-01-01 03:40:00;;;4;2716;37960,0;15
2014-01-01 03:45:00;;;1;1358;9499,2;15
2014-01-01 03:45:00;;;2;1773;17969,0;15
2014-01-01 03:45:00;;;3;2262;28461,75;15
2014-01-01 03:45:00;;;4;2716;37960,0;15
2014-01-01 03:50:00;;;1;1358;9499,2;15
2014-01-01 03:50:00;;;2;1773;17969,0;15
2014-01-01 03:50:00;;;3;2262;28461,75;15
2014-01-01 03:50:00;;;4;2716;37960,0;15
2014-01-01 03:55:00;;;1;1358;9499,2;15
2014-01-01 03:55:00;;;2;1773;17969,0;15
2014-01-01 03:55:00;;;3;2262;28461,75;15
2014-01-01 03:55:00;;;4;2716;37960,0;15
2014-01-01 04:00:00;;;1;1358;9499,2;15
2014-01-01 04:00:00;;;2;1773;17969,0;15
2014-01-01 04:00:00;;;3;2262;28461,75;15
2014-01-01 04:00:00;;;4;2716;37960,0;15
2014-01-01 04:05:00;;;1;1358;9499,2;15
2014-01-01 04:05:00;;;2;1773;17969,0;15
2014-01-01 04:05:00;;;3;2262;28461,75;15
2014-01-01 04:05:00;;;4;2716;37960,0;15
2014-01-01 04:10:00;;;1;1358;9499,2;15
2014-01-01 04:10:00;;;2;1773;17969,0;15
2014-01-01 04:10:00;;;3;2262;28461,75;15
2014-01-01 04:10:00;;;4;2716;37960,0;15
2014-01-01 04:15:00;;;1;1358;9499,2;15
2014-01-01 04:15:00;;;2;1773;17969,0;15
2014-01-01 04:15:00;;;3;2262;28461,75;15
2014-01-01 04:15:00;;;4;2716;37960,0;15
2014-01-01 04:20:00;;;1;1358;9499,2;15
2014-01-01 04:20:00;;;2;1773;17969,0;15
2014-01-01 04:20:00;;;3;2262;28461,75;15
2014-01-01 04:20:00;;;4;2716;37960,0;15
2014-01-01 04:25:00;;;1;1358;9499,2;15
2014-01-01 04:25:00;;;2;1773;17969,0;15
2014-01-01 04:25:00;;;3;2262;28461,75;15
2014-01-01 04:25:00;;;4;2716;37960,0;15
2014-01-01 04:30:00;;;1;1358;9499,2;15
2014-01-01 04:30:00;;;2;1773;17969,0;15
2014-01-01 04:30:00;;;3;2262;28461,75;15
2014-01-01 04:30:00;;;4;2716;37960,0;15
2014-01-01 04:35:00;;;1;1358;9499,2;15
2014-01-01 04:35:00;;;2;1773;17969,0;15
2014-01-01 04:35:00;;;3;2262;28461,75;15
2014-01-01 04:35:00;;;4;2712;37928,0;15
2014-01-01 04:40:00;;;1;1358;9499,2;15
2014-01-01 04:40:00;;;2;1773;17969,0;15
2014-01-01 04:40:00;;;3;2262;28461,75;15
2014-01-01 04:40:00;;;4;2712;37928,0;15
2014-01-01 04:45:00;;;1;1358;9499,2;15
2014-01-01 04:45:00;;;2;1773;17969,0;15
2014-01-01 04:45:00;;;3;2262;28461,75;15
2014-01-01 04:45:00;;;4;2712;37928,0;15
2014-01-01 04:50:00;;;1;1358;9499,2;15
2014-01-01 04:50:00;;;2;1773;17969,0;15
2014-01-01 04:50:00;;;3;2262;28461,75;15
2014-01-01 04:50:00;;;4;2712;37928,0;15
2014-01-01 04:55:00;;;1;1355;9487,8;15
2014-01-01 04:55:00;;;2;1773;17969,0;15
2014-01-01 04:55:00;;;3;2252;28390,5;15
2014-01-01 04:55:00;;;4;2712;37928,0;15
2014-01-01 05:00:00;;;1;1355;9487,8;15
2014-01-01 05:00:00;;;2;1773;17969,0;15
2014-01-01 05:00:00;;;3;2247;28354,066666666666;15
2014-01-01 05:00:00;;;4;2712;37928,0;15
2014-01-01 05:05:00;;;1;1355;9487,8;15
2014-01-01 05:05:00;;;2;1773;17969,0;15
2014-01-01 05:05:00;;;3;2247;28354,066666666666;15
2014-01-01 05:05:00;;;4;2711;37920,0;15
2014-01-01 05:10:00;;;1;1330;9384,0;15
2014-01-01 05:10:00;;;2;1773;17969,0;15
2014-01-01 05:10:00;;;3;2247;28354,066666666666;15
2014-01-01 05:10:00;;;4;2711;37920,0;15
2014-01-01 05:15:00;;;1;1330;9384,0;15
2014-01-01 05:15:00;;;2;1760;17916,69230769231;15
2014-01-01 05:15:00;;;3;2247;28354,066666666666;15
2014-01-01 05:15:00;;;4;2711;37920,0;15
2014-01-01 05:20:00;;;1;1330;9384,0;15
2014-01-01 05:20:00;;;2;1750;17875,153846153848;15
2014-01-01 05:20:00;;;3;2247;28354,066666666666;15
2014-01-01 05:20:00;;;4;2711;37920,0;15
2014-01-01 05:25:00;;;1;1330;9384,0;15
2014-01-01 05:25:00;;;2;1750;17875,153846153848;15
2014-01-01 05:25:00;;;3;2247;28354,066666666666;15
2014-01-01 05:25:00;;;4;2711;37920,0;15
2014-01-01 05:30:00;;;1;1330;9384,0;15
2014-01-01 05:30:00;;;2;1750;17875,153846153848;15
2014-01-01 05:30:00;;;3;2247;28354,066666666666;15
2014-01-01 05:30:00;;;4;2710;37912,0;15
2014-01-01 05:35:00;;;1;1330;9384,0;15
2014-01-01 05:35:00;;;2;1750;17875,153846153848;15
2014-01-01 05:35:00;;;3;2247;28354,066666666666;15
2014-01-01 05:35:00;;;4;2710;37912,0;15
2014-01-01 05:40:00;;;1;1330;9384,0;15
2014-01-01 05:40:00;;;2;1749;17871,0;15
2014-01-01 05:40:00;;;3;2247;28354,066666666666;15
2014-01-01 05:40:00;;;4;2710;37912,0;15
2014-01-01 05:45:00;;;1;1330;9384,0;15
2014-01-01 05:45:00;;;2;1749;17871,0;15
2014-01-01 05:45:00;;;3;2247;28354,066666666666;15
2014-01-01 05:45:00;;;4;2710;37912,0;15
2014-01-01 05:50:00;;;1;1328;9374,222222222223;15
2014-01-01 05:50:00;;;2;1749;17871,0;15
2014-01-01 05:50:00;;;3;2247;28354,066666666666;15
2014-01-01 05:50:00;;;4;2709;37904,0;15
2014-01-01 05:55:00;;;1;1328;9374,222222222223;15
2014-01-01 05:55:00;;;2;1749;17871,0;15
2014-01-01 05:55:00;;;3;2247;28354,066666666666;15
2014-01-01 05:55:00;;;4;2703;37856,0;15
2014-01-01 06:00:00;;;1;1328;9374,222222222223;15
2014-01-01 06:00:00;;;2;1735;17806,5;15
2014-01-01 06:00:00;;;3;2247;28354,066666666666;15
2014-01-01 06:00:00;;;4;2703;37856,0;15
2014-01-01 06:05:00;;;1;1328;9374,222222222223;15
2014-01-01 06:05:00;;;2;1728;17768,0;15
2014-01-01 06:05:00;;;3;2247;28354,066666666666;15
2014-01-01 06:05:00;;;4;2703;37856,0;15
2014-01-01 06:10:00;;;1;1328;9374,222222222223;15
2014-01-01 06:10:00;;;2;1728;17768,0;15
2014-01-01 06:10:00;;;3;2247;28354,066666666666;15
2014-01-01 06:10:00;;;4;2703;37856,0;15
2014-01-01 06:15:00;;;1;1328;9374,222222222223;15
2014-01-01 06:15:00;;;2;1725;17751,5;15
2014-01-01 06:15:00;;;3;2247;28354,066666666666;15
2014-01-01 06:15:00;;;4;2703;37856,0;15
2014-01-01 06:20:00;;;1;1328;9374,222222222223;15
2014-01-01 06:20:00;;;2;1724;17746,0;15
2014-01-01 06:20:00;;;3;2247;28354,066666666666;15
2014-01-01 06:20:00;;;4;2701;37840,0;15
2014-01-01 06:25:00;;;1;1328;9374,222222222223;15
2014-01-01 06:25:00;;;2;1724;17746,0;15
2014-01-01 06:25:00;;;3;2247;28354,066666666666;15
2014-01-01 06:25:00;;;4;2701;37840,0;15
2014-01-01 06:30:00;;;1;1328;9374,222222222223;15
2014-01-01 06:30:00;;;2;1720;17724,153846153848;15
2014-01-01 06:30:00;;;3;2247;28354,066666666666;15
2014-01-01 06:30:00;;;4;2701;37840,0;15
2014-01-01 06:35:00;;;1;1328;9374,222222222223;15
2014-01-01 06:35:00;;;2;1720;17724,153846153848;15
2014-01-01 06:35:00;;;3;2247;28354,066666666666;15
2014-01-01 06:35:00;;;4;2701;37840,0;15
2014-01-01 06:40:00;;;1;1328;9374,222222222223;15
2014-01-01 06:40:00;;;2;1720;17724,153846153848;15
2014-01-01 06:40:00;;;3;2240;28298,533333333333;15
2014-01-01 06:40:00;;;4;2701;37840,0;15
2014-01-01 06:45:00;;;1;1328;9374,222222222223;15
2014-01-01 06:45:00;;;2;1709;17663,46153846154;15
2014-01-01 06:45:00;;;3;2234;28250,933333333334;15
2014-01-01 06:45:00;;;4;2701;37840,0;15
2014-01-01 06:50:00;;;1;1328;9374,222222222223;15
2014-01-01 06:50:00;;;2;1709;17663,46153846154;15
2014-01-01 06:50:00;;;3;2231;28227,25;15
2014-01-01 06:50:00;;;4;2701;37840,0;15
2014-01-01 06:55:00;;;1;1314;9304,222222222223;15
2014-01-01 06:55:00;;;2;1709;17663,46153846154;15
2014-01-01 06:55:00;;;3;2231;28227,25;15
2014-01-01 06:55:00;;;4;2701;37840,0;15
2014-01-01 07:00:00;;;1;1311;9289,2;15
2014-01-01 07:00:00;;;2;1708;17657,69230769231;15
2014-01-01 07:00:00;;;3;2231;28227,25;15
2014-01-01 07:00:00;;;4;2701;37840,0;15
2014-01-01 07:05:00;;;1;1311;9289,2;15
2014-01-01 07:05:00;;;2;1708;17657,69230769231;15
2014-01-01 07:05:00;;;3;2227;28195,75;15
