2014-01-01 00:05:00;;;1;1361;9511,4;15
2014-01-01 00:05:00;;;2;1814;18999,1666666667;15
2014-01-01 00:05:00;;;3;2267;28500;15
2014-01-01 00:05:00;;;4;2720;37990;15
2014-01-01 00:10:00;;;1;1361;9511,4;15
2014-01-01 00:10:00;;;2;1814;18998,3333333333;15
2014-01-01 00:10:00;;;3;2267;28500;15
2014-01-01 00:10:00;;;4;2720;37990;15
2014-01-01 00:15:00;;;1;1361;9511,4;15
2014-01-01 00:15:00;;;2;1814;18997,5;15
2014-01-01 00:15:00;;;3;2267;28500;15
2014-01-01 00:15:00;;;4;2720;37990;15
2014-01-01 00:20:00;;;1;1361;9511,4;15
2014-01-01 00:20:00;;;2;1814;18996,6666666666;15
2014-01-01 00:20:00;;;3;2267;28500;15
2014-01-01 00:20:00;;;4;2720;37990;15
2014-01-01 00:25:00;;;1;1361;9511,4;15
2014-01-01 00:25:00;;;2;1812;18985,8333333333;15
2014-01-01 00:25:00;;;3;2267;28500;15
2014-01-01 00:25:00;;;4;2720;37990;15
2014-01-01 00:30:00;;;1;1361;9511,4;15
2014-01-01 00:30:00;;;2;1812;18985;15
2014-01-01 00:30:00;;;3;2267;28500;15
2014-01-01 00:30:00;;;4;2720;37990;15
2014-01-01 00:35:00;;;1;1361;9511,4;15
2014-01-01 00:35:00;;;2;1808;18964,1666666666;15
2014-01-01 00:35:00;;;3;2267;28500;15
2014-01-01 00:35:00;;;4;2720;37990;15
2014-01-01 00:40:00;;;1;1361;9511,4;15
2014-01-01 00:40:00;;;2;1808;18963,3333333333;15
2014-01-01 00:40:00;;;3;2267;28500;15
2014-01-01 00:40:00;;;4;2720;37990;15
2014-01-01 00:45:00;;;1;1361;9511,4;15
2014-01-01 00:45:00;;;2;1808;18962,4999999999;15
2014-01-01 00:45:00;;;3;2267;28500;15
2014-01-01 00:45:00;;;4;2720;37990;15
2014-01-01 00:50:00;;;1;1361;9511,4;15
2014-01-01 00:50:00;;;2;1808;18961,6666666666;15
2014-01-01 00:50:00;;;3;2267;28500;15
2014-01-01 00:50:00;;;4;2720;37990;15
2014-01-01 00:55:00;;;1;1361;9511,4;15
2014-01-01 00:55:00;;;2;1808;18960,8333333333;15
2014-01-01 00:55:00;;;3;2267;28500;15
2014-01-01 00:55:00;;;4;2720;37990;15
2014-01-01 01:00:00;;;1;1361;9511,4;15
2014-01-01 01:00:00;;;2;1807;18959,9999999999;15
2014-01-01 01:00:00;;;3;2267;28500;15
2014-01-01 01:00:00;;;4;2720;37990;15
2014-01-01 01:05:00;;;1;1361;9511,4;15
2014-01-01 01:05:00;;;2;1805;18946,3089645186;15
2014-01-01 01:05:00;;;3;2267;28500;15
2014-01-01 01:05:00;;;4;2720;37990;15
2014-01-01 01:10:00;;;1;1361;9511,4;15
2014-01-01 01:10:00;;;2;1805;18945,4756311853;15
2014-01-01 01:10:00;;;3;2267;28500;15
2014-01-01 01:10:00;;;4;2720;37990;15
2014-01-01 01:15:00;;;1;1361;9511,4;15
2014-01-01 01:15:00;;;2;1805;18944,6422978519;15
2014-01-01 01:15:00;;;3;2267;28500;15
2014-01-01 01:15:00;;;4;2720;37990;15
2014-01-01 01:20:00;;;1;1361;9511,4;15
2014-01-01 01:20:00;;;2;1805;18943,8089645186;15
2014-01-01 01:20:00;;;3;2267;28500;15
2014-01-01 01:20:00;;;4;2720;37990;15
2014-01-01 01:25:00;;;1;1361;9511,4;15
2014-01-01 01:25:00;;;2;1804;18942,9756311852;15
2014-01-01 01:25:00;;;3;2267;28500;15
2014-01-01 01:25:00;;;4;2720;37990;15
2014-01-01 01:30:00;;;1;1361;9511,4;15
2014-01-01 01:30:00;;;2;1804;18942,1422978519;15
2014-01-01 01:30:00;;;3;2267;28500;15
2014-01-01 01:30:00;;;4;2720;37990;15
2014-01-01 01:35:00;;;1;1357;9498,94166666667;15
2014-01-01 01:35:00;;;2;1804;18941,3089645186;15
2014-01-01 01:35:00;;;3;2267;28500;15
2014-01-01 01:35:00;;;4;2717;37972,6666666667;15
2014-01-01 01:40:00;;;1;1353;9482,81878834489;15
2014-01-01 01:40:00;;;2;1804;18940,4756311852;15
2014-01-01 01:40:00;;;3;2267;28500;15
2014-01-01 01:40:00;;;4;2713;37942,4258351335;15
2014-01-01 01:45:00;;;1;1353;9482,81878834489;15
2014-01-01 01:45:00;;;2;1804;18939,6422978519;15
2014-01-01 01:45:00;;;3;2267;28500;15
2014-01-01 01:45:00;;;4;2713;37942,4258351335;15
2014-01-01 01:50:00;;;1;1353;9482,81878834489;15
2014-01-01 01:50:00;;;2;1804;18938,8089645185;15
2014-01-01 01:50:00;;;3;2267;28500;15
2014-01-01 01:50:00;;;4;2713;37942,4258351335;15
2014-01-01 01:55:00;;;1;1353;9482,81878834489;15
2014-01-01 01:55:00;;;2;1804;18937,9756311852;15
2014-01-01 01:55:00;;;3;2267;28500;15
2014-01-01 01:55:00;;;4;2713;37942,4258351335;15
2014-01-01 02:00:00;;;1;1353;9482,81878834489;15
2014-01-01 02:00:00;;;2;1803;18937,1422978519;15
2014-01-01 02:00:00;;;3;2267;28500;15
2014-01-01 02:00:00;;;4;2713;37942,4258351335;15
2014-01-01 02:05:00;;;1;1353;9482,81878834489;15
2014-01-01 02:05:00;;;2;1803;18936,3089645185;15
2014-01-01 02:05:00;;;3;2267;28500;15
2014-01-01 02:05:00;;;4;2713;37942,4258351335;15
2014-01-01 02:10:00;;;1;1353;9482,81878834489;15
2014-01-01 02:10:00;;;2;1803;18935,4756311852;15
2014-01-01 02:10:00;;;3;2267;28500;15
2014-01-01 02:10:00;;;4;2713;37942,4258351335;15
2014-01-01 02:15:00;;;1;1353;9482,81878834489;15
2014-01-01 02:15:00;;;2;1803;18934,6422978518;15
2014-01-01 02:15:00;;;3;2267;28500;15
2014-01-01 02:15:00;;;4;2713;37942,4258351335;15
2014-01-01 02:20:00;;;1;1353;9482,81878834489;15
